county,state,households_SOURCE_Census_ACS_5yr_B19001,"share_income_above_59,865_DERIVED_interpolated",est_share_fico_ge670_state_DERIVED_ESTIMATE,addressable_households_DERIVED (hh x income share x credit share)
"Rankin County, MS",MS,60133,0.6376,0.6006,23026
"Wood County, OH",OH,54257,0.6026,0.704,23019
"Citrus County, FL",FL,71291,0.4679,0.6892,22990
"Missoula County, MT",MT,52679,0.5941,0.7321,22910
"Hinds County, MS",MS,89578,0.4257,0.6006,22903
"Dallas County, IA",IA,42471,0.7325,0.7288,22673
"Sheboygan County, WI",WI,49725,0.6111,0.7438,22601
"Coconino County, AZ",AZ,55118,0.5917,0.6925,22583
"Kaufman County, TX",TX,50990,0.6873,0.6402,22436
"La Crosse County, WI",WI,51497,0.585,0.7438,22409
"Berkeley County, WV",WV,51021,0.6449,0.6809,22405
"Ontario County, NY",NY,48311,0.6488,0.7139,22378
"Rowan County, NC",NC,58899,0.5468,0.6941,22353
"Linn County, OR",OR,50729,0.6,0.7321,22284
"Monroe County, IN",IN,59236,0.5359,0.699,22190
"Kennebec County, ME",ME,54312,0.555,0.7338,22120
"Flagler County, FL",FL,52582,0.6096,0.6892,22092
"Cape May County, NJ",NJ,44884,0.6807,0.7189,21965
"Platte County, MO",MO,43902,0.7093,0.7024,21871
"Douglas County, GA",GA,52079,0.6558,0.6402,21864
"Rockwall County, TX",TX,41237,0.8271,0.6402,21836
"Black Hawk County, IA",IA,54563,0.5459,0.7288,21708
"Cumberland County, NJ",NJ,53781,0.561,0.7189,21690
"Fayette County, GA",GA,44581,0.7574,0.6402,21616
"Clark County, IN",IN,51242,0.6023,0.699,21575
"Allegan County, MI",MI,45522,0.6602,0.7106,21355
"Bonneville County, ID",ID,44184,0.6534,0.7305,21089
"Cache County, UT",UT,44439,0.6495,0.7288,21036
"Grayson County, TX",TX,55248,0.5924,0.6402,20953
"Walworth County, WI",WI,43087,0.6499,0.7438,20827
"Saline County, AR",AR,50203,0.6302,0.657,20787
"Clark County, OH",OH,55975,0.5264,0.704,20743
"St. Croix County, WI",WI,37511,0.7418,0.7438,20698
"Livingston Parish, LA",LA,53596,0.6144,0.6254,20595
"Eaton County, MI",MI,45428,0.638,0.7106,20595
"Douglas County, KS",KS,50406,0.5699,0.7156,20556
"Warren County, KY",KY,55643,0.5353,0.6892,20529
"Randolph County, NC",NC,57721,0.5081,0.6941,20358
"Northeastern Connecticut Planning Region, CT",CT,39412,0.7136,0.7222,20310
"Nevada County, CA",CA,42865,0.6605,0.7172,20306
"Cass County, MO",MO,43206,0.6687,0.7024,20294
"Washington County, TN",TN,56759,0.5194,0.6875,20268
"Burleigh County, ND",ND,41269,0.6687,0.7321,20204
"Humboldt County, CA",CA,54922,0.5125,0.7172,20187
"Eau Claire County, WI",WI,44726,0.6061,0.7438,20162
"Pennington County, SD",SD,46370,0.5909,0.7338,20106
"Calhoun County, MI",MI,53333,0.5299,0.7106,20082
"Henderson County, NC",NC,51067,0.5629,0.6941,19952
"Miami County, OH",OH,44906,0.6311,0.704,19950
"Harnett County, NC",NC,49845,0.5766,0.6941,19948
"Sherburne County, MN",MN,35555,0.7466,0.7504,19919
"Ascension Parish, LA",LA,47656,0.6672,0.6254,19885
"Ozaukee County, WI",WI,38309,0.6944,0.7438,19788
"Cowlitz County, WA",WA,43943,0.6082,0.7388,19746
"Madera County, CA",CA,45379,0.6059,0.7172,19720
"Madison County, IN",IN,53429,0.5275,0.699,19701
"Fond du Lac County, WI",WI,43243,0.6115,0.7438,19669
"Matanuska-Susitna Borough, AK",AK,39869,0.6893,0.7156,19667
"Calvert County, MD",MD,33465,0.8322,0.7057,19654
"Cambria County, PA",PA,55973,0.4885,0.7156,19566
"Laramie County, WY",WY,43279,0.6281,0.7189,19543
"Taylor County, TX",TX,54934,0.5552,0.6402,19527
"Moore County, NC",NC,44013,0.6359,0.6941,19426
"Putnam County, NY",NY,35545,0.7652,0.7139,19418
"Flathead County, MT",MT,44233,0.5988,0.7321,19391
"Cecil County, MD",MD,40595,0.675,0.7057,19337
"Fayette County, PA",PA,55182,0.4877,0.7156,19258
"Yamhill County, OR",OR,39247,0.6685,0.7321,19207
"Adams County, PA",PA,40841,0.6555,0.7156,19156
"Androscoggin County, ME",ME,46953,0.555,0.7338,19123
"LaSalle County, IL",IL,45373,0.5869,0.7156,19057
"Oswego County, NY",NY,47239,0.5619,0.7139,18951
"Jackson County, MS",MS,57647,0.5461,0.6006,18906
"Wayne County, OH",OH,44365,0.6042,0.704,18870
"Blair County, PA",PA,50558,0.5215,0.7156,18866
"Newport County, RI",RI,36868,0.7148,0.7139,18813
"Broomfield County, CO",CO,31760,0.808,0.7305,18746
"Chautauqua County, NY",NY,53393,0.4882,0.7139,18609
"Suffolk city, VA",VA,37908,0.6837,0.7172,18587
"Island County, WA",WA,35972,0.699,0.7388,18578
"Jefferson County, NY",NY,47606,0.5459,0.7139,18552
"Kings County, CA",CA,44052,0.586,0.7172,18514
"Grand Traverse County, MI",MI,40287,0.6443,0.7106,18444
"Geauga County, OH",OH,35807,0.7315,0.704,18441
"Dubuque County, IA",IA,40989,0.6139,0.7288,18340
"Nassau County, FL",FL,39307,0.6748,0.6892,18282
"Frederick County, VA",VA,35385,0.7184,0.7172,18232
"Roanoke County, VA",VA,39725,0.6399,0.7172,18230
"Pickens County, SC",SC,52414,0.5105,0.6809,18219
"Fairbanks North Star Borough, AK",AK,36359,0.696,0.7156,18109
"Ouachita Parish, LA",LA,61489,0.4702,0.6254,18084
"Tompkins County, NY",NY,43263,0.5813,0.7139,17953
"Bossier Parish, LA",LA,50826,0.5645,0.6254,17945
"Douglas County, OR",OR,47519,0.514,0.7321,17882
"Franklin County, MO",MO,43036,0.5914,0.7024,17877
"Lycoming County, PA",PA,46861,0.532,0.7156,17841
"Faulkner County, AR",AR,49309,0.5504,0.657,17832
"Grafton County, NH",NH,37107,0.6476,0.7405,17794
"Florence County, SC",SC,52856,0.4919,0.6809,17703
"Cochise County, AZ",AZ,50982,0.4989,0.6925,17613
"Maury County, TN",TN,42306,0.6054,0.6875,17610
"Jasper County, MO",MO,49489,0.5057,0.7024,17579
"Richland County, OH",OH,50111,0.4961,0.704,17502
"Wicomico County, MD",MD,40470,0.6113,0.7057,17459
"LaPorte County, IN",IN,43633,0.5702,0.699,17392
"Morgan County, AL",AL,49040,0.5536,0.6351,17243
"Imperial County, CA",CA,49644,0.4828,0.7172,17190
"Woodbury County, IA",IA,40699,0.5792,0.7288,17180
"Hardin County, KY",KY,44622,0.5573,0.6892,17138
"Jefferson County, WI",WI,34873,0.6597,0.7438,17111
"Hancock County, IN",IN,33474,0.7312,0.699,17109
"James City County, VA",VA,31990,0.7451,0.7172,17094
"Kankakee County, IL",IL,40996,0.5826,0.7156,17092
"Bibb County, GA",GA,59921,0.4452,0.6402,17077
"Gregg County, TX",TX,48277,0.5495,0.6402,16984
"Lancaster County, SC",SC,40128,0.6175,0.6809,16872
"Wayne County, NY",NY,38404,0.6145,0.7139,16847
"Madison County, MS",MS,43917,0.637,0.6006,16802
"Benton County, OR",OR,38537,0.5951,0.7321,16790
"Bartow County, GA",GA,40819,0.6383,0.6402,16680
"Mercer County, PA",PA,46524,0.501,0.7156,16680
"Newton County, GA",GA,41203,0.6309,0.6402,16642
"Sebastian County, AR",AR,52181,0.4849,0.657,16625
"Tom Green County, TX",TX,46756,0.5537,0.6402,16575
"Campbell County, KY",KY,39232,0.6129,0.6892,16571
"Wichita County, TX",TX,49017,0.5277,0.6402,16558
"Bay County, MI",MI,45103,0.5153,0.7106,16515
"Limestone County, AL",AL,40953,0.6336,0.6351,16479
"Dodge County, WI",WI,35910,0.6166,0.7438,16468
"Wayne County, NC",NC,47507,0.4993,0.6941,16465
"Pottawattamie County, IA",IA,37642,0.5965,0.7288,16365
"Story County, IA",IA,38904,0.5758,0.7288,16326
"Bradley County, TN",TN,42596,0.5562,0.6875,16287
"Christian County, MO",MO,35142,0.6583,0.7024,16250
"DeKalb County, IL",IL,39550,0.5736,0.7156,16233
"Monongalia County, WV",WV,44629,0.5334,0.6809,16208
"Carroll County, GA",GA,44106,0.5729,0.6402,16176
"Clarke County, GA",GA,54454,0.4624,0.6402,16122
"Macon County, IL",IL,43468,0.5178,0.7156,16107
"Lenawee County, MI",MI,38871,0.5799,0.7106,16018
"Craven County, NC",NC,42871,0.5327,0.6941,15852
"Daviess County, KY",KY,41639,0.551,0.6892,15812
"Tangipahoa Parish, LA",LA,51999,0.4829,0.6254,15703
"Monroe County, FL",FL,34405,0.6598,0.6892,15644
"Allen County, OH",OH,41295,0.5363,0.704,15590
"St. Lawrence County, NY",NY,41666,0.5236,0.7139,15575
"Delaware County, IN",IN,46256,0.4815,0.699,15567
"Chatham County, NC",NC,33004,0.6782,0.6941,15536
"Polk County, OR",OR,32986,0.6419,0.7321,15501
"Rogers County, OK",OK,36672,0.6431,0.657,15496
"Bastrop County, TX",TX,36868,0.6543,0.6402,15443
"Lapeer County, MI",MI,34836,0.6225,0.7106,15408
"Lincoln County, NC",NC,36811,0.6001,0.6941,15332
"Grant County, WA",WA,35398,0.586,0.7388,15325
"Walton County, FL",FL,34362,0.6455,0.6892,15288
"Steuben County, NY",NY,39219,0.5451,0.7139,15263
"Midland County, MI",MI,34993,0.6112,0.7106,15198
"Lincoln County, SD",SD,27879,0.7421,0.7338,15182
"Manitowoc County, WI",WI,35188,0.5786,0.7438,15144
"Fauquier County, VA",VA,26720,0.7888,0.7172,15116
"Clinton County, MI",MI,31639,0.6701,0.7106,15066
"Comanche County, OK",OK,44898,0.5104,0.657,15054
"Highlands County, FL",FL,46879,0.4638,0.6892,14984
"Clallam County, WA",WA,35046,0.5786,0.7388,14982
"Bedford County, VA",VA,33127,0.6266,0.7172,14887
"Cheshire County, NH",NH,30620,0.6538,0.7405,14824
"Sutter County, CA",CA,33292,0.6202,0.7172,14810
"Rockingham County, VA",VA,32686,0.63,0.7172,14768
"Tuscarawas County, OH",OH,38492,0.5441,0.704,14745
"Natrona County, WY",WY,33886,0.6039,0.7189,14711
"Boone County, IN",IN,28738,0.732,0.699,14704
"Walton County, GA",GA,35755,0.6423,0.6402,14703
"York County, VA",VA,26968,0.7578,0.7172,14657
"Chelan County, WA",WA,31520,0.6285,0.7388,14637
"Bartholomew County, IN",IN,33359,0.6272,0.699,14625
"Montgomery County, VA",VA,36961,0.5511,0.7172,14610
"Portsmouth city, VA",VA,40288,0.5052,0.7172,14596
"Roanoke city, VA",VA,43575,0.4667,0.7172,14584
"Craighead County, AR",AR,44437,0.4988,0.657,14563
"Franklin County, WA",WA,29890,0.6591,0.7388,14555
"Lowndes County, GA",GA,46106,0.4916,0.6402,14509
"Hunt County, TX",TX,38466,0.5883,0.6402,14488
"Lewis County, WA",WA,32916,0.5934,0.7388,14430
"Sevier County, TN",TN,40344,0.52,0.6875,14424
"Lewis and Clark County, MT",MT,31215,0.6306,0.7321,14410
"Nash County, NC",NC,38797,0.5339,0.6941,14377
"Rapides Parish, LA",LA,48954,0.4684,0.6254,14340
"Leavenworth County, KS",KS,30164,0.6619,0.7156,14288
"Cascade County, MT",MT,35615,0.5456,0.7321,14227
"Twin Falls County, ID",ID,34754,0.5598,0.7305,14211
"Rockdale County, GA",GA,34437,0.6443,0.6402,14205
"Columbiana County, OH",OH,41459,0.4858,0.704,14179
"Terrebonne Parish, LA",LA,42127,0.5326,0.6254,14033
"Floyd County, IN",IN,31916,0.6289,0.699,14031
"Bullitt County, KY",KY,31747,0.6379,0.6892,13957
"Mendocino County, CA",CA,34842,0.557,0.7172,13919
"St. Clair County, AL",AL,35107,0.6241,0.6351,13916
"Garland County, AR",AR,43667,0.484,0.657,13887
"Augusta County, VA",VA,31083,0.6213,0.7172,13851
"Madison County, TN",TN,40153,0.5014,0.6875,13842
"Tooele County, UT",UT,23925,0.7925,0.7288,13819
"Franklin County, MA",MA,31570,0.5948,0.7338,13779
"Northumberland County, PA",PA,37886,0.5078,0.7156,13766
"Portage County, WI",WI,29679,0.6198,0.7438,13681
"Madison County, KY",KY,37051,0.5341,0.6892,13639
"Kosciusko County, IN",IN,31934,0.611,0.699,13638
"San Juan County, NM",NM,41732,0.4767,0.6842,13612
"Clinton County, NY",NY,33556,0.5673,0.7139,13590
"Houston County, AL",AL,43302,0.4919,0.6351,13529
"Chemung County, NY",NY,35262,0.5364,0.7139,13504
"Bannock County, ID",ID,33590,0.5494,0.7305,13480
"Josephine County, OR",OR,36715,0.5015,0.7321,13480
"Ashtabula County, OH",OH,39245,0.4836,0.704,13360
"Erie County, OH",OH,32482,0.5841,0.704,13358
"Vigo County, IN",IN,42399,0.4503,0.699,13346
"Sauk County, WI",WI,27987,0.641,0.7438,13343
"Wagoner County, OK",OK,31379,0.6464,0.657,13327
"Sumter County, SC",SC,41083,0.4761,0.6809,13319
"Warren County, NY",NY,30133,0.6179,0.7139,13293
"Calhoun County, AL",AL,45015,0.4641,0.6351,13269
"Ward County, ND",ND,28568,0.6339,0.7321,13258
"Wood County, WI",WI,32253,0.552,0.7438,13244
"Cleveland County, NC",NC,38850,0.4909,0.6941,13237
"Lawrence County, PA",PA,36121,0.5115,0.7156,13221
"Howard County, IN",IN,35593,0.5309,0.699,13209
"Cole County, MO",MO,31086,0.6029,0.7024,13165
"Lauderdale County, AL",AL,39258,0.5227,0.6351,13032
"Rockingham County, NC",NC,39606,0.4734,0.6941,13015
"Grand Forks County, ND",ND,31295,0.5674,0.7321,13000
"Hancock County, OH",OH,31615,0.584,0.704,12998
"Sullivan County, NY",NY,31434,0.5791,0.7139,12995
"Union County, OH",OH,24232,0.7611,0.704,12985
"Crow Wing County, MN",MN,29402,0.5883,0.7504,12980
"Glynn County, GA",GA,35543,0.5695,0.6402,12958
"Whitfield County, GA",GA,36834,0.5478,0.6402,12918
"Barrow County, GA",GA,30789,0.6525,0.6402,12862
"Belknap County, NH",NH,26337,0.6586,0.7405,12845
"Carteret County, NC",NC,31977,0.5785,0.6941,12839
"Floyd County, GA",GA,36856,0.5419,0.6402,12787
"Mason County, WA",WA,26029,0.6648,0.7388,12785
"Victoria County, TX",TX,34855,0.5684,0.6402,12684
"Cabell County, WV",WV,39318,0.4725,0.6809,12650
"Elmore County, AL",AL,32856,0.6061,0.6351,12648
"Yuba County, CA",CA,28635,0.6133,0.7172,12595
"Cape Girardeau County, MO",MO,32454,0.5511,0.7024,12562
"Cayuga County, NY",NY,31524,0.5568,0.7139,12531
"Blue Earth County, MN",MN,27606,0.6044,0.7504,12520
"Navajo County, AZ",AZ,40063,0.4504,0.6925,12496
"Robertson County, TN",TN,28255,0.6428,0.6875,12486
"Washington County, VT",VT,25855,0.6473,0.7438,12448
"Kauai County, HI",HI,23632,0.7194,0.7321,12447
"Potter County, TX",TX,42581,0.4559,0.6402,12429
"Morgan County, IN",IN,28279,0.6283,0.699,12420
"Lafourche Parish, LA",LA,37762,0.5255,0.6254,12411
"Anderson County, TN",TN,32755,0.5504,0.6875,12394
"Burke County, NC",NC,36306,0.4917,0.6941,12392
"Oldham County, KY",KY,23025,0.7806,0.6892,12387
"Jackson County, GA",GA,28402,0.6783,0.6402,12334
"Orange County, TX",TX,32437,0.5912,0.6402,12277
"Oconee County, SC",SC,34515,0.5215,0.6809,12257
"Clay County, MN",MN,26442,0.6174,0.7504,12251
"Muskingum County, OH",OH,34357,0.5053,0.704,12222
"Crawford County, PA",PA,33838,0.5042,0.7156,12209
"Clearfield County, PA",PA,32518,0.5241,0.7156,12196
"Marshall County, AL",AL,36459,0.5257,0.6351,12173
"Van Buren County, MI",MI,30622,0.5581,0.7106,12143
"Warrick County, IN",IN,25163,0.6886,0.699,12111
"Chippewa County, WI",WI,27139,0.5979,0.7438,12069
"Buchanan County, MO",MO,33439,0.5137,0.7024,12065
"Columbia County, WI",WI,24158,0.6679,0.7438,12001
"Grays Harbor County, WA",WA,30628,0.5301,0.7388,11996
"Garfield County, CO",CO,23404,0.7011,0.7305,11987
"Wood County, WV",WV,35836,0.4853,0.6809,11841
"Umatilla County, OR",OR,28707,0.5618,0.7321,11808
"Columbia County, NY",NY,26627,0.6193,0.7139,11773
"Windsor County, VT",VT,25293,0.6242,0.7438,11744
"Franklin County, NC",NC,28529,0.5922,0.6941,11727
"Butler County, KS",KS,25338,0.646,0.7156,11713
"Eagle County, CO",CO,22058,0.725,0.7305,11682
"Indiana County, PA",PA,32487,0.5025,0.7156,11682
"Cullman County, AL",AL,35347,0.5173,0.6351,11612
"Etowah County, AL",AL,39411,0.4626,0.6351,11578
"Henderson County, TX",TX,33575,0.5383,0.6402,11570
"La Plata County, CO",CO,24378,0.6495,0.7305,11567
"Chisago County, MN",MN,21364,0.7173,0.7504,11499
"San Benito County, CA",CA,20561,0.7767,0.7172,11454
"Madison County, NY",NY,26252,0.6102,0.7139,11436
"Putnam County, TN",TN,33601,0.4917,0.6875,11358
"Rice County, MN",MN,23493,0.6432,0.7504,11339
"Cattaraugus County, NY",NY,31895,0.4978,0.7139,11334
"Pike County, PA",PA,24262,0.6483,0.7156,11256
"Salem County, NJ",NJ,24846,0.629,0.7189,11235
"Bowie County, TX",TX,35073,0.4995,0.6402,11215
"Hancock County, ME",ME,25572,0.5976,0.7338,11214
"Lonoke County, AR",AR,28554,0.5967,0.657,11194
"Wise County, TX",TX,25135,0.6938,0.6402,11165
"Williamson County, IL",IL,28983,0.5381,0.7156,11160
"Shiawassee County, MI",MI,28126,0.5567,0.7106,11127
"Otter Tail County, MN",MN,25157,0.5885,0.7504,11109
"Pender County, NC",NC,25291,0.6308,0.6941,11074
"Kenai Peninsula Borough, AK",AK,24371,0.6341,0.7156,11058
"Armstrong County, PA",PA,28035,0.5467,0.7156,10967
"Robeson County, NC",NC,43134,0.365,0.6941,10929
"Worcester County, MD",MD,24136,0.6399,0.7057,10900
"Barry County, MI",MI,24480,0.6266,0.7106,10900
"Liberty County, TX",TX,31183,0.5459,0.6402,10899
"Effingham County, GA",GA,24287,0.6997,0.6402,10879
"Marquette County, MI",MI,28255,0.5418,0.7106,10879
"Wilson County, NC",NC,33068,0.4728,0.6941,10852
"Carbon County, PA",PA,27255,0.5555,0.7156,10835
"Coos County, OR",OR,28731,0.5144,0.7321,10821
"Adams County, IL",IL,27915,0.5411,0.7156,10809
"Somerset County, PA",PA,29344,0.5127,0.7156,10767
"Jefferson County, WV",WV,22804,0.6933,0.6809,10765
"Lee County, MS",MS,32591,0.5488,0.6006,10742
"Ross County, OH",OH,29808,0.5117,0.704,10739
"Lincoln County, MO",MO,22817,0.6677,0.7024,10701
"Caldwell County, NC",NC,32919,0.4683,0.6941,10700
"Hood County, TX",TX,25523,0.6526,0.6402,10663
"Queen Anne's County, MD",MD,19907,0.7585,0.7057,10656
"Loudon County, TN",TN,24056,0.6431,0.6875,10636
"Bristol County, RI",RI,20104,0.7385,0.7139,10599
"Washington County, NY",NY,24469,0.6046,0.7139,10562
"Calumet County, WI",WI,21372,0.6644,0.7438,10561
"Warren County, IA",IA,20679,0.6994,0.7288,10540
"Angelina County, TX",TX,32271,0.5081,0.6402,10498
"Livingston County, NY",NY,24473,0.6,0.7139,10482
"Scott County, KY",KY,22642,0.6706,0.6892,10465
"Klamath County, OR",OR,28999,0.4925,0.7321,10456
"Genesee County, NY",NY,24873,0.5879,0.7139,10440
"Rutland County, VT",VT,25321,0.5536,0.7438,10427
"Georgetown County, SC",SC,27129,0.5633,0.6809,10405
"Aroostook County, ME",ME,29932,0.4737,0.7338,10404
"Kershaw County, SC",SC,26897,0.5681,0.6809,10404
"Vermilion County, IL",IL,30084,0.4802,0.7156,10338
"McCracken County, KY",KY,27601,0.5425,0.6892,10320
"Carroll County, NH",NH,21847,0.6358,0.7405,10286
"Riley County, KS",KS,27695,0.5178,0.7156,10261
"Walla Walla County, WA",WA,23447,0.5919,0.7388,10253
"Lyon County, NV",NV,23745,0.6319,0.6809,10217
"Grundy County, IL",IL,20595,0.6919,0.7156,10198
"Columbia County, OR",OR,20928,0.6646,0.7321,10182
"Talladega County, AL",AL,33644,0.4739,0.6351,10125
"Catoosa County, GA",GA,26653,0.5917,0.6402,10097
"Tuolumne County, CA",CA,22690,0.6201,0.7172,10091
"Ionia County, MI",MI,23355,0.6063,0.7106,10062
"Coryell County, TX",TX,26986,0.5824,0.6402,10062
"Lynchburg city, VA",VA,28701,0.4888,0.7172,10062
"Herkimer County, NY",NY,25741,0.5461,0.7139,10036
"Hall County, NE",NE,24587,0.5572,0.7288,9984
"Waupaca County, WI",WI,22571,0.5944,0.7438,9980
"Douglas County, NV",NV,21325,0.6872,0.6809,9979
"Columbia County, PA",PA,26350,0.5282,0.7156,9960
"Knox County, OH",OH,23491,0.5941,0.704,9825
"Lake County, CA",CA,26940,0.5081,0.7172,9817
"Montcalm County, MI",MI,24511,0.5636,0.7106,9817
"Haywood County, NC",NC,27123,0.5212,0.6941,9813
"Box Elder County, UT",UT,19557,0.6876,0.7288,9800
"Putnam County, WV",WV,23251,0.6188,0.6809,9797
"Eddy County, NM",NM,23620,0.6055,0.6842,9786
"Surry County, NC",NC,29869,0.4716,0.6941,9778
"Cumberland County, TN",TN,28195,0.5041,0.6875,9771
"Lee County, NC",NC,25145,0.5561,0.6941,9705
"Ogle County, IL",IL,20821,0.6507,0.7156,9694
"Bulloch County, GA",GA,30856,0.4905,0.6402,9689
"Creek County, OK",OK,28246,0.522,0.657,9687
"Culpeper County, VA",VA,18924,0.7118,0.7172,9661
"Allegany County, MD",MD,27382,0.4982,0.7057,9626
"Goodhue County, MN",MN,19727,0.6424,0.7504,9510
"Otsego County, NY",NY,23189,0.5737,0.7139,9498
"Pickaway County, OH",OH,21899,0.6116,0.704,9429
"Franklin County, VT",VT,19963,0.6338,0.7438,9412
"Harrison County, TX",TX,26287,0.5585,0.6402,9399
"Jefferson County, OH",OH,27143,0.491,0.704,9383
"Tehama County, CA",CA,24788,0.5276,0.7172,9380
"Dickson County, TN",TN,21757,0.6261,0.6875,9365
"Franklin County, VA",VA,22999,0.5673,0.7172,9357
"Valencia County, NM",NM,27583,0.4953,0.6842,9347
"Columbia County, FL",FL,27430,0.4943,0.6892,9344
"Belmont County, OH",OH,27195,0.4859,0.704,9303
"Summit County, UT",UT,15730,0.8106,0.7288,9292
"Reno County, KS",KS,25592,0.5071,0.7156,9287
"Payne County, OK",OK,32609,0.4333,0.657,9284
"Tipton County, TN",TN,22660,0.5949,0.6875,9268
"Bradford County, PA",PA,24610,0.526,0.7156,9263
"St. Joseph County, MI",MI,23620,0.5511,0.7106,9250
"Carson City, NV",NV,23692,0.573,0.6809,9244
"Greene County, TN",TN,28400,0.4723,0.6875,9221
"Huron County, OH",OH,23490,0.5572,0.704,9214
"Dearborn County, IN",IN,20282,0.6498,0.699,9213
"Washington County, OH",OH,24779,0.5278,0.704,9206
"Harrison County, WV",WV,26353,0.5052,0.6809,9066
"Pottawatomie County, OK",OK,26927,0.5118,0.657,9055
"Whiteside County, IL",IL,23120,0.547,0.7156,9050
"Lea County, NM",NM,24670,0.536,0.6842,9047
"Putnam County, FL",FL,31360,0.4185,0.6892,9045
"Fulton County, NY",NY,22866,0.5535,0.7139,9035
"White County, AR",AR,29629,0.4635,0.657,9023
"Granville County, NC",NC,22474,0.5765,0.6941,8993
"Sandusky County, OH",OH,24686,0.5175,0.704,8993
"Polk County, WI",WI,19542,0.6184,0.7438,8989
"San Patricio County, TX",TX,25334,0.5541,0.6402,8986
"Lincoln County, OR",OR,23115,0.5303,0.7321,8975
"Boone County, IL",IL,19460,0.6442,0.7156,8971
"Marion County, WV",WV,23339,0.5633,0.6809,8952
"Roane County, TN",TN,22790,0.5681,0.6875,8900
"Oxford County, ME",ME,24140,0.502,0.7338,8893
"Scioto County, OH",OH,28864,0.4373,0.704,8886
"Dougherty County, GA",GA,34280,0.4037,0.6402,8860
"Stanly County, NC",NC,25240,0.5053,0.6941,8852
"Wayne County, IN",IN,26975,0.4694,0.699,8850
"Laurens County, SC",SC,26959,0.4821,0.6809,8849
"Saline County, KS",KS,22523,0.5474,0.7156,8823
"Lamar County, MS",MS,25381,0.576,0.6006,8781
"Garfield County, OK",OK,23893,0.5584,0.657,8766
"Campbell County, WY",WY,17988,0.6779,0.7189,8766
"Spalding County, GA",GA,26471,0.5158,0.6402,8741
"Seneca County, OH",OH,22279,0.557,0.704,8737
"Orangeburg County, SC",SC,33077,0.3871,0.6809,8718
"Kittitas County, WA",WA,19993,0.5902,0.7388,8718
"Hardin County, TX",TX,22222,0.6119,0.6402,8705
"Buffalo County, NE",NE,19984,0.5963,0.7288,8684
"Marion County, OH",OH,24683,0.4979,0.704,8652
"Autauga County, AL",AL,22917,0.5932,0.6351,8634
"Raleigh County, WV",WV,29004,0.4372,0.6809,8634
"Henry County, IL",IL,20272,0.5921,0.7156,8590
"Auglaize County, OH",OH,18940,0.6429,0.704,8572
"Campbell County, VA",VA,22240,0.5374,0.7172,8572
"Franklin County, KY",KY,22718,0.5465,0.6892,8556
"Cass County, MI",MI,21207,0.5677,0.7106,8555
"Windham County, VT",VT,19784,0.5811,0.7438,8551
"St. Francois County, MO",MO,24816,0.4899,0.7024,8539
"Elko County, NV",NV,19627,0.6381,0.6809,8528
"Gila County, AZ",AZ,23645,0.5205,0.6925,8522
"Newton County, MO",MO,22129,0.547,0.7024,8501
"Greenwood County, SC",SC,27884,0.4473,0.6809,8493
"Burnet County, TX",TX,20969,0.6313,0.6402,8475
"Winona County, MN",MN,20253,0.5554,0.7504,8441
"Washington County, VA",VA,22112,0.531,0.7172,8422
"Hamblen County, TN",TN,26146,0.4685,0.6875,8421
"Ashland County, OH",OH,20720,0.5756,0.704,8396
"Walker County, GA",GA,26355,0.4973,0.6402,8390
"Tioga County, NY",NY,20347,0.5733,0.7139,8328
"Camden County, GA",GA,21693,0.5993,0.6402,8323
"Grant County, IN",IN,26773,0.4443,0.699,8315
"Jessamine County, KY",KY,19913,0.6046,0.6892,8298
"Somerset County, ME",ME,23209,0.4868,0.7338,8291
"Shelby County, KY",KY,18484,0.6506,0.6892,8289
"Forrest County, MS",MS,30127,0.4574,0.6006,8277
"Crawford County, AR",AR,23357,0.5393,0.657,8275
"Kandiyohi County, MN",MN,17603,0.6263,0.7504,8273
"Jefferson County, TN",TN,21817,0.5514,0.6875,8270
"Johnson County, MO",MO,21087,0.5583,0.7024,8269
"Grant County, WI",WI,19960,0.5566,0.7438,8264
"Kerr County, TX",TX,22615,0.5701,0.6402,8253
"Barron County, WI",WI,19955,0.5554,0.7438,8243
"Bonner County, ID",ID,20283,0.5562,0.7305,8241
"Perry County, PA",PA,18299,0.6292,0.7156,8239
"Bryan County, GA",GA,16603,0.7751,0.6402,8238
"Isabella County, MI",MI,24914,0.4644,0.7106,8221
"Pittsylvania County, VA",VA,25020,0.457,0.7172,8200
"Ravalli County, MT",MT,18661,0.5994,0.7321,8189
"Troup County, GA",GA,26904,0.4752,0.6402,8185
"Kendall County, TX",TX,17741,0.7206,0.6402,8184
"Calaveras County, CA",CA,18437,0.6181,0.7172,8173
"Iron County, UT",UT,20157,0.5561,0.7288,8170
"Douglas County, WI",WI,19160,0.5729,0.7438,8165
"Isanti County, MN",MN,16293,0.6673,0.7504,8159
"Charlottesville city, VA",VA,19815,0.5731,0.7172,8144
"Laurel County, KY",KY,23996,0.4921,0.6892,8138
"Grady County, OK",OK,20688,0.5982,0.657,8131
"Rutherford County, NC",NC,26642,0.4396,0.6941,8129
"Tuscola County, MI",MI,21498,0.532,0.7106,8127
"Douglas County, MN",MN,17519,0.6181,0.7504,8126
"Shelby County, OH",OH,18906,0.61,0.704,8119
"Coffee County, TN",TN,23097,0.5109,0.6875,8113
"Logan County, OH",OH,19560,0.5886,0.704,8105
"Wilkes County, NC",NC,27107,0.4296,0.6941,8083
